"Objektart","Strassenart","Unfallschwere","Unfalltyp","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Motorfahrrad","Nebenstrasse","Unfall mit schwer Verletzten","Tierunfall",1,0,3,0,3,2,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"Motorfahrrad","Nebenstrasse","Unfall mit schwer Verletzten","Ueberholunfall",7,14,12,9,4,7,11,4,2,3,2,4,3,1,4,0,1,0,1,1,6,0,0,1,1
"Motorrad bis 125 ccm","Autobahn","Unfall mit Getöteten","Auffahrunfall",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit Getöteten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit Getöteten","Schleuder-, Selbstunfall",4,1,0,3,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit Getöteten","Ueberholunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit leicht Verletzten","Auffahrunfall",1,4,4,4,4,8,0,6,1,9,7,5,1,0,1,1,4,6,3,2,1,2,2,0,5
"Motorrad bis 125 ccm","Autobahn","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",3,2,0,2,0,1,1,0,1,4,0,0,0,1,0,0,1,2,1,0,1,0,0,0,1
"Motorrad bis 125 ccm","Autobahn","Unfall mit leicht Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",26,11,18,9,10,10,15,9,11,11,18,13,8,4,7,12,8,10,9,6,7,5,4,8,6
"Motorrad bis 125 ccm","Autobahn","Unfall mit leicht Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit leicht Verletzten","Ueberholunfall",0,0,0,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit schwer Verletzten","Auffahrunfall",2,4,4,0,1,4,3,3,4,2,6,2,0,0,4,1,2,0,1,0,1,1,1,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,2,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit schwer Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",10,11,7,8,17,15,10,6,6,13,6,9,9,6,5,7,4,3,3,8,4,2,5,6,1
"Motorrad bis 125 ccm","Autobahn","Unfall mit schwer Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autobahn","Unfall mit schwer Verletzten","Ueberholunfall",0,4,1,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit Getöteten","Auffahrunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit Getöteten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit Getöteten","Ueberholunfall",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Auffahrunfall",1,1,0,3,1,0,0,0,0,2,0,0,0,3,0,0,1,5,0,0,0,0,1,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",2,2,3,0,0,5,1,0,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"Motorrad bis 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Tierunfall",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Ueberholunfall",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Auffahrunfall",1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",0,0,0,0,0,0,0,0,7,2,2,0,0,3,1,3,3,0,1,2,1,0,0,0,2
"Motorrad bis 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Ueberholunfall",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit Getöteten","Auffahrunfall",4,0,2,1,1,1,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",16,6,7,3,4,0,4,2,5,3,0,2,3,0,1,0,0,0,1,5,0,0,0,3,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",2,1,0,4,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",7,4,5,2,1,2,4,0,3,1,1,1,0,3,0,2,1,1,1,3,0,0,1,0,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit Getöteten","Fussgängerunfall",3,3,0,2,0,0,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",8,16,16,8,11,4,11,13,2,10,4,4,8,8,9,4,2,1,1,1,4,5,1,2,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit Getöteten","Ueberholunfall",0,5,2,4,2,2,0,2,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Auffahrunfall",102,97,90,80,71,105,85,65,79,85,81,94,130,134,144,159,138,141,103,70,41,69,57,65,53
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",18,10,19,22,1,23,9,12,10,5,13,14,9,16,17,5,17,16,10,0,7,5,4,7,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",41,25,33,7,15,24,14,11,14,8,10,13,13,13,8,25,19,10,12,7,6,4,7,5,5
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",116,126,102,102,65,92,109,108,92,72,80,103,92,102,103,94,99,98,61,51,60,34,39,29,33
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",16,11,7,12,10,9,9,7,14,10,20,15,13,10,26,7,14,17,19,13,25,18,17,19,5
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",22,19,28,25,19,21,23,25,27,26,15,24,28,12,26,22,25,21,19,18,10,7,5,1,8
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",214,154,150,142,124,161,139,161,139,153,144,146,226,210,206,208,200,238,160,103,110,123,131,130,120
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Tierunfall",4,9,6,8,8,6,8,8,5,11,4,5,4,7,8,13,7,4,8,1,4,3,2,6,2
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Ueberholunfall",49,59,57,39,23,48,43,33,15,31,35,29,46,39,39,42,41,40,22,9,7,13,8,2,8
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Auffahrunfall",42,37,45,28,32,37,18,31,21,37,31,25,40,57,35,49,37,44,28,28,28,19,20,21,14
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",29,20,25,7,6,14,26,12,8,10,9,19,10,9,16,15,6,10,7,3,3,1,0,4,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",19,15,15,17,14,11,15,11,8,6,3,13,6,4,15,3,5,8,9,2,2,5,5,3,3
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",70,46,48,40,41,41,35,40,32,37,43,41,52,47,43,40,30,35,22,36,9,21,24,7,22
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",4,2,7,4,0,2,2,6,3,8,1,1,11,8,4,0,5,7,3,5,10,11,2,1,0
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",31,28,18,2,9,17,12,6,8,10,9,10,7,12,14,12,13,9,15,7,11,1,6,12,3
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",154,140,130,92,100,147,102,103,110,93,130,124,133,96,140,126,119,96,115,64,82,63,70,72,57
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Tierunfall",3,3,4,6,4,0,2,1,1,2,3,2,4,1,4,2,4,1,1,3,3,1,2,0,1
"Motorrad bis 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Ueberholunfall",46,18,16,27,25,9,25,18,18,11,17,11,28,14,10,8,20,7,10,5,1,4,4,2,4
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit Getöteten","Auffahrunfall",0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",7,6,1,4,4,4,0,3,2,3,0,0,0,0,3,0,0,2,0,6,0,4,3,0,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,5,0,3,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,6,4,0,5,1,2,1,3,2,4,0,2,1,0,0,0,1,0,0,0,0,1,0,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit Getöteten","Fussgängerunfall",0,0,0,2,0,0,0,4,2,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",11,7,9,11,14,9,9,6,3,5,18,8,7,6,12,12,2,3,1,4,2,3,4,0,4
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit Getöteten","Ueberholunfall",0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Auffahrunfall",36,29,35,26,30,31,27,25,37,26,29,55,43,37,45,41,51,62,57,23,16,19,24,17,17
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",50,64,46,41,28,28,49,30,20,30,30,27,30,51,30,43,42,48,33,7,7,8,6,2,4
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",23,34,38,35,10,29,17,24,24,22,19,15,45,35,34,25,33,39,25,4,16,7,10,7,9
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",94,82,90,70,59,57,51,61,51,49,53,45,71,67,66,71,71,75,50,36,39,22,19,23,11
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",7,8,11,9,9,8,9,4,7,6,2,1,17,1,6,8,4,4,9,21,5,8,8,5,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",13,39,12,18,12,13,16,12,15,12,27,14,25,19,30,16,32,24,29,14,12,8,7,6,20
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",143,175,148,115,133,128,162,121,139,157,149,160,182,209,220,211,239,239,171,113,131,91,120,101,112
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Tierunfall",9,10,7,6,5,8,9,8,5,8,14,2,11,6,17,6,11,10,6,3,5,2,3,2,6
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Ueberholunfall",20,29,40,25,27,27,15,6,15,27,11,8,15,24,27,15,30,18,7,10,7,4,4,6,7
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Auffahrunfall",12,8,7,3,14,19,11,8,9,6,11,12,13,10,5,13,18,9,24,12,6,1,11,10,3
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",38,32,31,31,37,23,21,19,19,23,24,21,18,27,24,35,20,30,21,3,7,10,3,2,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",15,20,11,19,19,17,16,12,9,14,16,6,19,15,9,13,16,24,12,3,11,7,4,1,4
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",57,28,33,14,26,29,35,24,35,25,21,31,32,26,33,30,22,25,21,13,12,13,6,11,6
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",2,2,3,4,4,3,1,2,3,0,2,1,0,0,2,1,0,2,2,4,2,1,1,3,5
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",18,22,14,9,14,16,14,10,16,8,2,9,5,8,13,14,19,9,14,5,5,9,3,7,7
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",129,105,129,89,96,93,136,120,102,137,103,119,163,123,146,174,116,123,132,73,67,72,72,50,57
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Tierunfall",7,2,3,9,1,3,1,2,1,4,3,3,0,5,1,3,3,4,5,0,1,2,2,2,0
"Motorrad bis 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Ueberholunfall",9,15,12,3,18,9,4,12,5,6,12,17,5,11,8,9,10,10,7,4,1,6,5,1,2
"Motorrad über 125 ccm","Autobahn","Unfall mit Getöteten","Auffahrunfall",0,0,2,0,0,0,3,0,0,1,2,1,1,0,3,1,0,0,1,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
"Motorrad über 125 ccm","Autobahn","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit Getöteten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit Getöteten","Schleuder-, Selbstunfall",11,4,4,10,4,7,4,0,1,2,8,4,5,2,0,1,3,10,1,7,3,4,2,7,3
"Motorrad über 125 ccm","Autobahn","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit Getöteten","Ueberholunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit leicht Verletzten","Auffahrunfall",2,12,7,20,18,16,15,9,19,4,19,13,18,12,11,9,17,15,22,18,38,9,20,22,30
"Motorrad über 125 ccm","Autobahn","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",3,0,2,5,2,2,6,2,4,2,4,0,3,3,2,1,4,8,4,2,3,7,7,2,5
"Motorrad über 125 ccm","Autobahn","Unfall mit leicht Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",17,38,27,25,24,27,27,39,19,25,21,31,27,23,39,41,40,45,24,31,41,29,55,40,49
"Motorrad über 125 ccm","Autobahn","Unfall mit leicht Verletzten","Tierunfall",1,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit leicht Verletzten","Ueberholunfall",7,2,2,3,0,7,4,2,0,3,1,10,6,5,0,1,0,1,4,6,1,3,0,3,1
"Motorrad über 125 ccm","Autobahn","Unfall mit schwer Verletzten","Auffahrunfall",9,3,0,2,0,4,4,7,11,0,7,16,8,2,10,15,22,8,12,20,13,5,10,10,22
"Motorrad über 125 ccm","Autobahn","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",1,0,4,1,0,4,0,0,4,1,6,1,0,3,2,1,0,3,6,1,4,2,5,1,10
"Motorrad über 125 ccm","Autobahn","Unfall mit schwer Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",23,20,17,25,21,27,12,25,14,10,15,28,27,31,27,28,12,29,39,31,36,24,27,14,23
"Motorrad über 125 ccm","Autobahn","Unfall mit schwer Verletzten","Tierunfall",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autobahn","Unfall mit schwer Verletzten","Ueberholunfall",6,3,8,1,4,1,2,0,2,0,0,0,0,0,0,1,1,3,1,5,3,0,0,0,0
